date,close
2008-07-11,-0.20858895705521463
2008-07-14,-0.21574642126789356
2008-07-15,-0.22680214723926384
2008-07-16,-0.20782208588957052
2008-07-17,-0.19989775051124736
2008-07-18,-0.1949130879345603
2008-07-21,-0.1944657464212679
2008-07-22,-0.18532719836400813
2008-07-23,-0.18091768916155426
2008-07-24,-0.19791666666666663
2008-07-25,-0.19810838445807766
2008-07-28,-0.2098670756646216
2008-07-29,-0.1929959100204498
2008-07-30,-0.1786170756646216
2008-07-31,-0.18948108384458073
2008-08-01,-0.19376278118609402
2008-08-04,-0.20123977505112467
2008-08-05,-0.17970347648261742
2008-08-06,-0.17606083844580767
2008-08-07,-0.18833077709611445
2008-08-08,-0.17324897750511237
2008-08-11,-0.16468558282208579
2008-08-12,-0.17337678936605316
2008-08-13,-0.17836145194274022
2008-08-14,-0.17216257668711654
2008-08-15,-0.16813650306748473
2008-08-18,-0.1795117586912066
2008-08-19,-0.18845858895705514
2008-08-20,-0.1846881390593047
2008-08-21,-0.18328220858895705
2008-08-22,-0.17145961145194266
2008-08-25,-0.1882668711656441
2008-08-26,-0.1859023517382412
2008-08-27,-0.17797801635991817
2008-08-28,-0.16800869120654394
2008-08-29,-0.17695552147239269
2008-09-02,-0.18206799591002043
2008-09-03,-0.1827709611451942
2008-09-04,-0.207374744376278
2008-09-05,-0.20488241308793453
2008-09-08,-0.18845858895705514
2008-09-09,-0.2125511247443762
2008-09-10,-0.20935582822085885
2008-09-11,-0.19791666666666663
2008-09-12,-0.19421012269938642
2008-09-15,-0.232553680981595
2008-09-16,-0.21970858895705525
2008-09-17,-0.25479294478527603
2008-09-18,-0.2326814928425358
2008-09-19,-0.20679959100204492
2008-09-22,-0.22475715746421265
2008-09-23,-0.24239519427402856
2008-09-24,-0.23996676891615532
2008-09-25,-0.2280802658486707
2008-09-26,-0.22769683026584864
2008-09-29,-0.2882157464212679
2008-09-30,-0.2587551124744376
2008-10-01,-0.2583077709611451
2008-10-02,-0.2852121676891616
2008-10-03,-0.294861963190184
2008-10-06,-0.33077709611451944
2008-10-07,-0.3607489775051125
2008-10-08,-0.37625535725708437
2008-10-09,-0.41981705366852173
2008-10-10,-0.43388984839762046
2008-10-13,-0.3461712147603381
2008-10-14,-0.35434852893630786
2008-10-15,-0.417911412867766
2008-10-16,-0.3936631102489493
2008-10-17,-0.3972841901066926
2008-10-20,-0.36107339152925966
2008-10-21,-0.3801487229227287
2008-10-22,-0.41390236016812154
2008-10-23,-0.4071128354348529
2008-10-24,-0.43718073068218555
2008-10-27,-0.4571613320400906
2008-10-28,-0.39372777238926604
2008-10-29,-0.39812479793081157
2008-10-30,-0.3667806417674908
2008-10-31,-0.363295633876907
2008-11-03,-0.3614544976328249
2008-11-04,-0.3397553918990006
2008-11-05,-0.36750394529195163
2008-11-06,-0.40255128879537094
2008-11-07,-0.3828248290373488
2008-11-10,-0.39091267753813785
2008-11-11,-0.409718569174119
2008-11-12,-0.435691741188848
2008-11-13,-0.40051288795370865
2008-11-14,-0.4304313519200421
2008-11-17,-0.4379931614939506
2008-11-18,-0.4274066280904788
2008-11-19,-0.4640978432403998
2008-11-20,-0.5038795370857443
2008-11-21,-0.4771173066806944
2008-11-24,-0.4408863755917938
2008-11-25,-0.43674381904260917
2008-11-26,-0.4149789584429249
2008-11-28,-0.40761441346659655
2008-12-01,-0.4600867964229354
2008-12-02,-0.4393082588111521
2008-12-03,-0.425828511309837
2008-12-04,-0.4391109942135719
2008-12-05,-0.42181746449237245
2008-12-08,-0.40163072067332983
2008-12-09,-0.4015379471748579
2008-12-10,-0.39745904379806085
2008-12-11,-0.4119692410565029
2008-12-12,-0.40494817786693427
2008-12-15,-0.4132397191574725
2008-12-16,-0.3856235372785023
2008-12-17,-0.3915747241725176
2008-12-18,-0.4029421598127717
2008-12-19,-0.4102975593447008
2008-12-22,-0.41785356068204615
2008-12-23,-0.4238716148445336
2008-12-24,-0.4131509446739351
2008-12-26,-0.40828241683638844
2008-12-29,-0.4055810136105602
2008-12-30,-0.38611743600358794
2008-12-31,-0.37705370702747487
2009-01-02,-0.3501572876616569
2009-01-05,-0.35092624956308993
2009-01-06,-0.3465921006641035
2009-01-07,-0.3661656763369452
2009-01-08,-0.36356518699755336
2009-01-09,-0.37721076546662013
2009-01-12,-0.3921705697308634
2009-01-13,-0.3910520796924153
2009-01-14,-0.41020622160083886
2009-01-15,-0.4099965047186298
2009-01-16,-0.4053827333100315
2009-01-20,-0.4367703600139812
2009-01-21,-0.41244320167773507
2009-01-22,-0.4215309332401259
2009-01-23,-0.4190143306536177
2009-01-26,-0.4150297098916462
2009-01-27,-0.40908773156239087
2009-01-28,-0.3890947221251311
2009-01-29,-0.40894792030758487
2009-01-30,-0.4209716882209018
2009-02-02,-0.42271932890597697
2009-02-03,-0.41461027612722834
2009-02-04,-0.4174764068507515
2009-02-05,-0.40880810905277887
2009-02-06,-0.3919678434113947
2009-02-09,-0.39112198531981834
2009-02-10,-0.4190143306536177
2009-02-11,-0.41558895491087045
2009-02-12,-0.41516952114645234
2009-02-13,-0.42146102761272286
2009-02-17,-0.44620761971338696
2009-02-18,-0.4475358266340441
2009-02-19,-0.45347081440055925
2009-02-20,-0.458790632645928
2009-02-23,-0.47815449143656064
2009-02-24,-0.45837119888151
2009-02-25,-0.4626214610276128
2009-02-26,-0.47137364557846906
2009-02-27,-0.48318769660957706
2009-03-02,-0.5064662705347781
2009-03-03,-0.5101712687871375
2009-03-04,-0.4985669346382384
2009-03-05,-0.5190492834673192
2009-03-06,-0.518210415938483
2009-03-09,-0.5238727717581266
2009-03-10,-0.4954910870325061
2009-03-11,-0.49220552254456484
2009-03-12,-0.47221251310730517
2009-03-13,-0.4680880810905278
2009-03-16,-0.46969591052079696
2009-03-17,-0.4534778049632996
2009-03-18,-0.4412443201677735
2009-03-19,-0.4481649772806712
2009-03-20,-0.4637539321915415
2009-03-23,-0.4252359314924852
2009-03-24,-0.43656064313177223
2009-03-25,-0.43061866480251665
2009-03-26,-0.4190143306536177
2009-03-27,-0.42950017476406854
2009-03-30,-0.4492135616917162
2009-03-31,-0.44411045089129686
2009-04-01,-0.4333449842712339
2009-04-02,-0.4167773505767214
2009-04-03,-0.4109751835022719
2009-04-06,-0.41558895491087045
2009-04-07,-0.42922055225445654
2009-04-08,-0.423068857042992
2009-04-09,-0.400139811254806
2009-04-13,-0.4
2009-04-14,-0.41034603285564497
2009-04-15,-0.40405452638937445
2009-04-16,-0.39531632296399866
2009-04-17,-0.39126179657462434
2009-04-20,-0.4167773505767214
2009-04-21,-0.4053827333100315
2009-04-22,-0.4090178259349878
2009-04-23,-0.40321565886053834
2009-04-24,-0.39419783292555055
2009-04-27,-0.39993009437259697
2009-04-28,-0.40181754631247824
2009-04-29,-0.3890947221251311
2009-04-30,-0.38888500524292213
2009-05-01,-0.38559944075498087
2009-05-04,-0.36469765816148203
2009-05-05,-0.3668647326109753
2009-05-06,-0.35588255854596296
2009-05-07,-0.36483746941628803
2009-05-08,-0.35001747640685077
2009-05-11,-0.3621810555749738
2009-05-12,-0.364068507514855
2009-05-13,-0.3800768961901433
2009-05-14,-0.37476406850751487
2009-05-15,-0.37986717930793434
2009-05-18,-0.36225096120237676
2009-05-19,-0.35781238987948405
2009-05-20,-0.3570819718710043
2009-05-21,-0.3663162381020032
2009-05-22,-0.36766586162807224
2009-05-26,-0.3514703793152437
2009-05-27,-0.36304872851257275
2009-05-28,-0.3541696263673817
2009-05-29,-0.3427333428043756
2009-06-01,-0.3268219917601932
2009-06-02,-0.3262537292229011
2009-06-03,-0.3347776672822844
2009-06-04,-0.32852677937206987
2009-06-05,-0.3079344166300688
2009-06-08,-0.31078904991948475
2009-06-09,-0.30529252000293616
2009-06-10,-0.3070542464948982
2009-06-11,-0.3039712251339646
2009-06-12,-0.30206268810100556
2009-06-15,-0.3180650370696615
2009-06-16,-0.32403924172014453
2009-06-17,-0.31892575509596777
2009-06-18,-0.31394881714030654
2009-06-19,-0.30172217585919126
2009-06-22,-0.3226614065700629
2009-06-23,-0.3221303391244974
2009-06-24,-0.3163037705788636
2009-06-25,-0.2955397444724964
2009-06-26,-0.297375870247112
2009-06-29,-0.29079641955473956
2009-06-30,-0.2965343126004132
2009-07-01,-0.2936271134572719
2009-07-02,-0.31290643409073526
2009-07-06,-0.31298293933134425
2009-07-07,-0.32629485119730706
2009-07-08,-0.32675388264096095
2009-07-09,-0.32545329355060826
2009-07-10,-0.3270599036033969
2009-07-13,-0.31067248106495293
2009-07-14,-0.30678601484201673
2009-07-15,-0.2865121260806365
2009-07-16,-0.2876597046897713
2009-07-17,-0.2798561701476552
2009-07-20,-0.2721979955626961
2009-07-21,-0.2688394154999618
2009-07-22,-0.2689924259811798
2009-07-23,-0.2528421696886237
2009-07-24,-0.24978961058832538
2009-07-27,-0.24757095861066492
2009-07-28,-0.25109019967867807
2009-07-29,-0.25291102440517177
2009-07-30,-0.2451227909111775
2009-07-31,-0.24405171754265165
2009-08-03,-0.23158136332338775
2009-08-04,-0.2295922270675541
2009-08-05,-0.2318108790452147
2009-08-06,-0.23578915155688174
2009-08-07,-0.22575166398898328
2009-08-10,-0.22737357508989375
2009-08-11,-0.23396574237652656
2009-08-12,-0.22574698517551273
2009-08-13,-0.2198325524233813
2009-08-14,-0.22582379599047542
2009-08-17,-0.2448728781012366
2009-08-18,-0.23888163453414235
2009-08-19,-0.23219909363238345
2009-08-20,-0.2242875796912206
2009-08-21,-0.20907903832859664
2009-08-24,-0.20915584914355945
2009-08-25,-0.2076196328443045
2009-08-26,-0.2075428220293417
2009-08-27,-0.20577617328519848
2009-08-28,-0.19729792685767522
2009-08-31,-0.19946870849285103
2009-09-01,-0.2164529246168282
2009-09-02,-0.21395385463422323
2009-09-03,-0.20741790692180484
2009-09-04,-0.19631467044649176
2009-09-08,-0.18359901657546196
2009-09-09,-0.1773336505670553
2009-09-10,-0.16892695693552218
2009-09-11,-0.16908557379649458
2009-09-14,-0.15178859168546566
2009-09-15,-0.14824363519175
2009-09-16,-0.13535288430551085
2009-09-17,-0.13664195939413482
2009-09-18,-0.14018691588785048
2009-09-21,-0.12249608441183746
2009-09-22,-0.11402565163425737
2009-09-23,-0.12139015308233336
2009-09-24,-0.13107157633429867
2009-09-25,-0.13570541994207685
2009-09-28,-0.08392210925383425
2009-09-29,-0.08667930380837496
2009-09-30,-0.09021195933138026
2009-10-01,-0.07912382655341976
2009-10-02,-0.07114373753851744
2009-10-05,-0.03074916138650763
2009-10-06,-0.016865449124114695
2009-10-07,-0.014163250093179203
2009-10-08,-0.006615728661945486
2009-10-09,-0.000559075661572761
2009-10-12,0.0
2009-10-13,-0.002043090638930267
2009-10-14,0.0
2009-10-15,0.0
2009-10-16,-0.007474250296235496
2009-10-19,0.0
2009-10-20,-0.0052737043446580145
2009-10-21,-0.014208944348301333
2009-10-22,-0.004189816923217071
2009-10-23,-0.01557518899717647
2009-10-26,-0.02623189725840247
2009-10-27,-0.030694963111394524
2009-10-28,-0.04900264140632127
2009-10-29,-0.02860005464978599
2009-10-30,-0.05674469441661356
2009-11-02,-0.04982238819564633
2009-11-03,-0.04681664996812096
2009-11-04,-0.04435740960014578
2009-11-05,-0.026777484288186604
2009-11-06,-0.024228071773385706
2009-11-09,-0.0020038254850169857
2009-11-10,-0.0018216595318335527
2009-11-11,0.0
2009-11-12,-0.010167952791647838
2009-11-13,-0.0048116205174761895
2009-11-16,0.0
2009-11-17,0.0
2009-11-18,-0.0006197289359524127
2009-11-19,-0.0136430181697339
2009-11-20,-0.01714583389468194
2009-11-23,-0.004661439387815602
2009-11-24,-0.003134570994889563
2009-11-25,0.0
2009-11-27,-0.016250673370443502
2009-11-30,-0.012928712515711926
2009-12-01,-0.0007182618064284219
2009-12-02,-0.0011671754354461994
2009-12-03,-0.00897827258035555
2009-12-04,-0.003321960854731465
2009-12-07,-0.004848267193391931
2009-12-08,-0.015891542467229236
2009-12-09,-0.012201472436703109
2009-12-10,-0.006643921709463041
2009-12-11,-0.00242413359669591
2009-12-14,0.0
2009-12-15,-0.004648252435863198
2009-12-16,-0.0031286314472156462
2009-12-17,-0.015106820416554867
2009-12-18,-0.014838652006793684
2009-12-21,-0.00482703137570395
2009-12-22,-0.0012514525788862585
2009-12-23,0.0
2009-12-24,0.0
2009-12-28,0.0
2009-12-29,-0.0014017033356991115
2009-12-30,-0.0017743080198723282
2009-12-31,-0.011355571327182457
2010-01-04,0.0
2010-01-05,0.0
2010-01-06,0.0
2010-01-07,0.0
2010-01-08,0.0
2010-01-11,0.0
2010-01-12,-0.009326244225573155
2010-01-13,-0.0009587727708533222
2010-01-14,0.0
2010-01-15,-0.011224223440355008
2010-01-19,0.0
2010-01-20,-0.010168607682948028
2010-01-21,-0.02920215539718407
2010-01-22,-0.05084303841474025
2010-01-25,-0.04597601251520955
2010-01-26,-0.04997392664696676
2010-01-27,-0.045454545454545525
2010-01-28,-0.05640535372848954
2010-01-29,-0.06666087258821485
2010-02-01,-0.05214670606640015
2010-02-02,-0.04067443073179222
2010-02-03,-0.045454545454545525
2010-02-04,-0.07491743438206155
2010-02-05,-0.07300538849296023
2010-02-08,-0.07969754910481486
2010-02-09,-0.06813836259342954
2010-02-10,-0.06996349730575346
2010-02-11,-0.06022944550669218
2010-02-12,-0.061011646097688166
2010-02-16,-0.04623674604554151
2010-02-17,-0.041717364853120054
2010-02-18,-0.03606813836259348
2010-02-19,-0.03406918129671477
2010-02-22,-0.03389535894316009
2010-02-23,-0.04562836780810009
2010-02-24,-0.03685033895358947
2010-02-25,-0.03815400660524948
2010-02-26,-0.03754562836780817
2010-03-01,-0.027550843038414707
2010-03-02,-0.0248565965583174
2010-03-03,-0.023987484790544134
2010-03-04,-0.021023813662436996
2010-03-05,-0.0070398053189640875
2010-03-08,-0.006865982965409412
2010-03-09,-0.005214670606640048
2010-03-10,-0.000782200590995985
2010-03-11,0.0
2010-03-12,0.0
2010-03-15,0.0
2010-03-16,0.0
2010-03-17,0.0
2010-03-18,-0.0005337318531170032
2010-03-19,-0.009649871904355178
2010-03-22,-0.0043339026473099285
2010-03-23,0.0
2010-03-24,-0.004854782386508716
2010-03-25,-0.006473043182011695
2010-03-26,-0.007052210203560172
2010-03-29,-0.0007665445873434873
2010-03-30,-8.517162081589369e-05
2010-03-31,-0.0034920364534536397
2010-04-01,0.0
2010-04-05,0.0
2010-04-06,0.0
2010-04-07,-0.005712365591397872
2010-04-08,-0.0022471438172043667
2010-04-09,0.0
2010-04-12,0.0
2010-04-13,0.0
2010-04-14,0.0
2010-04-15,0.0
2010-04-16,-0.015912276362437194
2010-04-19,-0.012202160112127935
2010-04-20,-0.003380328139170663
2010-04-21,-0.00519416275043294
2010-04-22,-0.0022260697501855775
2010-04-23,0.0
2010-04-26,-0.0037968188814777593
2010-04-27,-0.02735761929194458
2010-04-28,-0.01996921498204207
2010-04-29,-0.007839917906618754
2010-04-30,-0.024628014366341766
2010-05-03,-0.012006157003591644
2010-05-04,-0.035238583889174
2010-05-05,-0.040985120574653755
2010-05-06,-0.07282093381221144
2010-05-07,-0.08662904053360698
2010-05-10,-0.046403283735248824
2010-05-11,-0.049112365315546413
2010-05-12,-0.03581323755772192
2010-05-13,-0.04779887121600823
2010-05-14,-0.06503848127244738
2010-05-17,-0.06454592098512058
2010-05-18,-0.07727039507439704
2010-05-19,-0.08252437147254998
2010-05-20,-0.11716777834787062
2010-05-21,-0.10423807080554137
2010-05-24,-0.11577219086711144
2010-05-25,-0.11488558234992308
2010-05-26,-0.12020523345305278
2010-05-27,-0.09073370959466387
2010-05-28,-0.10215289892252433
2010-06-01,-0.11724987172909185
2010-06-02,-0.09426372498717295
2010-06-03,-0.09114417650076967
2010-06-04,-0.12307850179579272
2010-06-07,-0.1339969214982043
2010-06-08,-0.12472036942021547
2010-06-09,-0.1293996921498204
2010-06-10,-0.10395074397126725
2010-06-11,-0.0995997947665469
2010-06-14,-0.10100359158542838
2010-06-15,-0.08055413032324266
2010-06-16,-0.08088250384812734
2010-06-17,-0.0794048229861467
2010-06-18,-0.08277886095433551
2010-06-21,-0.08539763981528992
2010-06-22,-0.1005028219599795
2010-06-23,-0.10329399692149821
2010-06-24,-0.11815289892252434
2010-06-25,-0.11447922011287837
2010-06-28,-0.11724987172909185
2010-06-29,-0.1445048742945101
2010-06-30,-0.15263211903540275
2010-07-01,-0.15640841457157517
2010-07-02,-0.16100564391995897
2010-07-06,-0.15550538737814257
2010-07-07,-0.1289276552077988
2010-07-08,-0.12028732683427401
2010-07-09,-0.11371985633658288
2010-07-12,-0.11314520266803485
2010-07-13,-0.09976398152898924
2010-07-14,-0.09983786557208829
2010-07-15,-0.0995997947665469
2010-07-16,-0.12439199589533101
2010-07-19,-0.11922011287839918
2010-07-20,-0.10945100051308365
2010-07-21,-0.12102616726526427
2010-07-22,-0.10139763981528993
2010-07-23,-0.0936069779374038
2010-07-26,-0.08416623909697274
2010-07-27,-0.08424833247819397
2010-07-28,-0.09015905592611595
2010-07-29,-0.09459209851205741
2010-07-30,-0.09475628527449975
2010-08-02,-0.0743150333504361
2010-08-03,-0.07874807593637767
2010-08-04,-0.07259107234479223
2010-08-05,-0.07357619291944595
2010-08-06,-0.07733606977937402
2010-08-09,-0.07241046690610564
2010-08-10,-0.07747562852744994
2010-08-11,-0.10271934325295029
2010-08-12,-0.10821959979476659
2010-08-13,-0.11084658799384295
2010-08-16,-0.11125705489994864
2010-08-17,-0.10033863519753716
2010-08-18,-0.09869676757311441
2010-08-19,-0.11437660338635203
2010-08-20,-0.11724987172909185
2010-08-23,-0.12058614674191892
2010-08-24,-0.13366854797331962
2010-08-25,-0.130302719343253
2010-08-26,-0.13613134940995375
2010-08-27,-0.12275012827090814
2010-08-30,-0.13546639302206254
2010-08-31,-0.13547460236018471
2010-09-01,-0.109615187275526
2010-09-02,-0.10132375577219088
2010-09-03,-0.08966649563878915
2010-09-07,-0.09992816829143147
2010-09-08,-0.0936069779374038
2010-09-09,-0.08942021549512569
2010-09-10,-0.08480656747049775
2010-09-13,-0.07464340687532067
2010-09-14,-0.07521806054386859
2010-09-15,-0.07168804515135974
2010-09-16,-0.07193432529502308
2010-09-17,-0.07653155464340688
2010-09-20,-0.062411493073371016
2010-09-21,-0.06429964084145712
2010-09-22,-0.06889687018984092
2010-09-23,-0.0764658799384299
2010-09-24,-0.057403796818881525
2010-09-27,-0.06191893278604421
2010-09-28,-0.05863519753719859
2010-09-29,-0.060277065161621346
2010-09-30,-0.06306824012314016
2010-10-01,-0.059127757824525395
2010-10-04,-0.06618778860954333
2010-10-05,-0.04738840430990243
2010-10-06,-0.04747049769112366
2010-10-07,-0.04861980502821961
2010-10-08,-0.04330425859415088
2010-10-11,-0.04238070805541294
2010-10-12,-0.039425346331452005
2010-10-13,-0.03195484864032838
2010-10-14,-0.035731144176500806
2010-10-15,-0.03376090302719337
2010-10-18,-0.028999486916367334
2010-10-19,-0.041723961005643906
2010-10-20,-0.03236531554643407
2010-10-21,-0.03023088763468451
2010-10-22,-0.028449461262185838
2010-10-25,-0.025551564905079482
2010-10-26,-0.02538737814263725
2010-10-27,-0.028178553104156068
2010-10-28,-0.028014366341713615
2010-10-29,-0.027275525910723464
2010-11-01,-0.02694715238583889
2010-11-02,-0.019189327860441252
2010-11-03,-0.015289892252437154
2010-11-04,0.0
2010-11-05,0.0
2010-11-08,-0.0019148502750050422
2010-11-09,-0.009085353432470966
2010-11-10,-0.005092686901609245
2010-11-11,-0.008881645956406503
2010-11-12,-0.02059075168058666
2010-11-15,-0.02195966591973919
2010-11-16,-0.03719698512935421
2010-11-17,-0.03672438378488485
2010-11-18,-0.022550417600325945
2010-11-19,-0.019841108168669686
2010-11-22,-0.020655938072927205
2010-11-23,-0.03485434915461394
2010-11-24,-0.02057445508250144
2010-11-26,-0.031982073742106265
2010-11-29,-0.029032389488694132
2010-11-30,-0.03448767569769795
2010-12-01,-0.013974332858015748
2010-12-02,-0.0013444693420248122
2010-12-03,0.0
2010-12-06,-0.0010578566197412265
2010-12-07,-0.0004882415168037113
2010-12-08,0.0
2010-12-09,0.0
2010-12-10,0.0
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,-0.004588112617309736
2010-12-16,0.0
2010-12-17,-0.0041659990386155865
2010-12-20,-0.0017625380547988678
2010-12-21,0.0
2010-12-22,0.0
2010-12-23,-0.00143107012243604
2010-12-27,-0.0010335506439814734
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,-0.0015883100381194337
2010-12-31,-0.0013500635324015242
2011-01-03,0.0
2011-01-04,-0.000550964187327807
2011-01-05,0.0
2011-01-06,-0.0019586336571607577
2011-01-07,-0.003917267314321515
2011-01-10,-0.005170792854904405
2011-01-11,-0.001645252272014952
2011-01-12,0.0
2011-01-13,-0.0016526675999378737
2011-01-14,0.0
2011-01-18,0.0
2011-01-19,-0.009805435453984046
2011-01-20,-0.011117974058060476
2011-01-21,-0.008878937615812266
2011-01-24,-0.00324274243360112
2011-01-25,-0.0027022853613343223
2011-01-26,0.0
2011-01-27,0.0
2011-01-28,-0.01746288176013544
2011-01-31,-0.01007769828448346
2011-02-01,0.0
2011-02-02,-0.0019504359798072635
2011-02-03,0.0
2011-02-04,0.0
2011-02-07,0.0
2011-02-08,0.0
2011-02-09,-0.0022704986045107844
2011-02-10,-0.0018782529984159302
2011-02-11,0.0
2011-02-14,0.0
2011-02-15,-0.003147717904519398
2011-02-16,0.0
2011-02-17,0.0
2011-02-18,0.0
2011-02-22,-0.020069872890804974
2011-02-23,-0.02609083475804641
2011-02-24,-0.026759830521073336
2011-02-25,-0.01635322976287812
2011-02-28,-0.010257935033078036
2011-03-01,-0.026759830521073336
2011-03-02,-0.024678510369434248
2011-03-03,-0.00787928343120492
2011-03-04,-0.01531256968705863
2011-03-07,-0.02304318739314648
2011-03-08,-0.014494908198914636
2011-03-09,-0.01590723258752702
2011-03-10,-0.034137367130008145
2011-03-11,-0.02742882628410015
2011-03-14,-0.033301122426224516
2011-03-15,-0.04437671894744666
2011-03-16,-0.06210510666765778
2011-03-17,-0.04965435218910286
2011-03-18,-0.05032334795212956
2011-03-21,-0.03560544116553921
2011-03-22,-0.0389504199806735
2011-03-23,-0.0362001040660076
2011-03-24,-0.02698282910874894
2011-03-25,-0.024009514606407434
2011-03-28,-0.026388166208280772
2011-03-29,-0.01984687430312937
2011-03-30,-0.013082583810302473
2011-03-31,-0.014420575336356212
2011-04-01,-0.010257935033078036
2011-04-04,-0.009440273544934263
2011-04-05,-0.009588939270051222
2011-04-06,-0.006466959042592757
2011-04-07,-0.008994276369583054
2011-04-08,-0.012413588047275659
2011-04-11,-0.015386902549617165
2011-04-12,-0.02274585594291234
2011-04-13,-0.022820188805470876
2011-04-14,-0.022076860179885527
2011-04-15,-0.018508882777075852
2011-04-18,-0.029510146435739237
2011-04-19,-0.0239351817438489
2011-04-20,-0.010629599345870822
2011-04-21,-0.005574964691890338
2011-04-25,-0.006615624767709938
2011-04-26,0.0
2011-04-27,0.0
2011-04-28,0.0
2011-04-29,0.0
2011-05-02,-0.001539250897896416
2011-05-03,-0.005130836326321275
2011-05-04,-0.011727625888734106
2011-05-05,-0.020669940628893935
2011-05-06,-0.016345378582423353
2011-05-09,-0.012533900168584688
2011-05-10,-0.004104669061056998
2011-05-11,-0.014586234699113132
2011-05-12,-0.009895184343619357
2011-05-13,-0.017518141171296797
2011-05-16,-0.023748442424686766
2011-05-17,-0.023895037748295933
2011-05-18,-0.015172615993549798
2011-05-19,-0.012827090815803022
2011-05-20,-0.020669940628893935
2011-05-23,-0.03203107820860518
2011-05-24,-0.03283735248845576
2011-05-25,-0.029612255369053875
2011-05-26,-0.025141097998973905
2011-05-27,-0.02140291724693999
2011-05-31,-0.011214542256102078
2011-06-01,-0.03342373378289232
2011-06-02,-0.034449901048156706
2011-06-03,-0.04405189474455784
2011-06-06,-0.05413032324268874
2011-06-07,-0.05475335336802756
2011-06-08,-0.0587114271054755
2011-06-09,-0.05152825624862567
2011-06-10,-0.06472183537345166
2011-06-13,-0.06398885875540572
2011-06-14,-0.05211463754306245
2011-06-15,-0.06897309975811783
2011-06-16,-0.06692076522758927
2011-06-17,-0.06875320677270402
2011-06-20,-0.06398885875540572
2011-06-21,-0.05116176793960281
2011-06-22,-0.05687898556036075
2011-06-23,-0.05958366928095005
2011-06-24,-0.07051235065601413
2011-06-27,-0.06222971487209561
2011-06-28,-0.049989005350729254
2011-06-29,-0.04185296489042001
2011-06-30,-0.032690757164846485
2011-07-01,-0.018397713112951797
2011-07-05,-0.019203987392802158
2011-07-06,-0.018031224803928825
2011-07-07,-0.007842849813090913
2011-07-08,-0.014879425346331465
2011-07-11,-0.032690757164846485
2011-07-12,-0.03686872388770801
2011-07-13,-0.03364362676830612
2011-07-14,-0.04031371399252359
2011-07-15,-0.03474309169537493
2011-07-18,-0.04265923917027037
2011-07-19,-0.02712013486769782
2011-07-20,-0.027706516162134487
2011-07-21,-0.01421974639009016
2011-07-22,-0.013560067433848855
2011-07-25,-0.01905739206919299
2011-07-26,-0.022722275159422378
2011-07-27,-0.04273253683207512
2011-07-28,-0.045517847980649506
2011-07-29,-0.0520413398812577
2011-08-01,-0.05607271128051017
2011-08-02,-0.0801876420142198
2011-08-03,-0.0752034010115078
2011-08-04,-0.11852231913801947
2011-08-05,-0.1198416770505022
2011-08-08,-0.17716044858169022
2011-08-09,-0.13889906911969507
2011-08-10,-0.17694055559627653
2011-08-11,-0.139998534046764
2011-08-12,-0.1342080187642014
2011-08-15,-0.11588360331305436
2011-08-16,-0.12343326247892694
2011-08-17,-0.12284688118449028
2011-08-18,-0.1606684746756578
2011-08-19,-0.17437513743311595
2011-08-22,-0.17371545847687464
2011-08-23,-0.1465220259473723
2011-08-24,-0.13450120941141985
2011-08-25,-0.14769478853624574
2011-08-26,-0.13530748369127032
2011-08-29,-0.11045957633951486
2011-08-30,-0.10811405116176798
2011-08-31,-0.10415597742432026
2011-09-01,-0.11353807813530759
2011-09-02,-0.13618705563292544
2011-09-06,-0.14249065454812004
2011-09-07,-0.11830242615260578
2011-09-08,-0.1274646338781793
2011-09-09,-0.15033350436121096
2011-09-12,-0.14483617972586682
2011-09-13,-0.1369933299127759
2011-09-14,-0.12504581103862789
2011-09-15,-0.10994649270688261
2011-09-16,-0.10927948398446097
2011-09-19,-0.11815583082899661
2011-09-20,-0.11918199809426078
2011-09-21,-0.14512937037308515
2011-09-22,-0.172762588873415
2011-09-23,-0.1677783478707029
2011-09-26,-0.14798797918346418
2011-09-27,-0.13845928314886757
2011-09-28,-0.15601407315106652
2011-09-29,-0.14938063475775132
2011-09-30,-0.17063695668108192
2011-10-03,-0.1942388037821593
2011-10-04,-0.17657406728725356
2011-10-05,-0.16132815363189912
2011-10-06,-0.14615553763834943
2011-10-07,-0.15187275525910737
2011-10-10,-0.12350656014073158
2011-10-11,-0.12262698819907647
2011-10-12,-0.11493073370959472
2011-10-13,-0.11668987759290483
2011-10-14,-0.10159055926115967
2011-10-17,-0.11874221212343328
2011-10-18,-0.10151726159935504
2011-10-19,-0.11214542256102034
2011-10-20,-0.10826064648537714
2011-10-21,-0.09132888660851723
2011-10-24,-0.0801876420142198
2011-10-25,-0.0980796012607198
2011-10-26,-0.08891006376896582
2011-10-27,-0.05790515282562492
2011-10-28,-0.05739206919299278
2011-10-31,-0.08011434435241516
2011-11-01,-0.1057538664516603
2011-11-02,-0.09118229128490807
2011-11-03,-0.07461701971707102
2011-11-04,-0.08025360990984398
2011-11-07,-0.07454372205526649
2011-11-08,-0.06266950084292322
2011-11-09,-0.09725866744850842
2011-11-10,-0.08876346844535665
2011-11-11,-0.07161181558308294
2011-11-14,-0.0804075349996336
2011-11-15,-0.07584109066920774
2011-11-16,-0.09052261232866676
